age,monthly_income,debt_to_income_ratio,credit_utilization,number_of_existing_loans,years_in_job,credit_history_length,repayment_history_score,loan_amount,loan_tenure,account_balance,income_stability_score,pd_score,default
36,113115,0.13,0.47,1,10,12,0.5,180031,12,27178,0.87,0.323,0
25,97262,0.09,0.5,2,5,4,0.44,103641,60,8972,0.94,0.322,0
35,32984,1.38,0.83,1,14,2,0.83,547399,12,30921,0.57,0.756,1
41,64204,0.1,0.63,2,13,14,0.86,78076,36,236786,0.78,0.318,0
24,61395,0.67,0.54,2,11,1,0.59,496929,24,212305,0.37,0.564,0
25,115493,0.24,0.19,3,14,8,0.63,331718,24,159761,0.83,0.234,0
27,168923,0.58,0.14,2,4,3,0.73,1184941,60,86551,0.5,0.348,0
55,39748,2.04,0.63,2,7,3,0.4,975358,24,147189,0.55,0.94,1
56,87070,0.24,0.47,0,5,11,0.59,246466,12,84770,0.64,0.378,0
35,106190,0.36,0.58,0,14,12,0.95,462357,48,361462,0.7,0.363,0
48,157556,0.58,0.76,3,3,8,0.55,1104894,12,212287,0.93,0.515,0
22,29213,2.89,0.69,2,12,1,0.53,1014284,48,174177,0.52,1.0,1
25,40202,0.49,0.83,1,14,14,0.7,236468,48,385486,0.99,0.475,0
27,109553,0.8,0.45,2,12,7,0.41,1053436,48,147241,0.9,0.496,0
42,123139,0.43,0.7,1,10,1,0.65,638321,12,345913,0.31,0.56,0
51,119004,0.26,0.55,0,14,1,0.87,369310,36,399025,0.54,0.376,0
52,40925,0.9,0.38,0,0,13,0.43,441080,24,45041,0.99,0.474,0
28,82372,0.6,0.74,0,1,5,0.58,593528,12,498665,0.63,0.567,0
31,144430,0.69,0.22,3,4,7,0.77,1197752,48,168806,0.69,0.358,0
21,89366,0.8,0.67,1,11,13,0.61,862865,12,479919,0.92,0.528,0
39,132798,0.06,0.22,2,6,9,0.64,96840,60,467435,0.36,0.292,0
58,124197,0.05,0.84,1,14,6,1.0,67611,60,224081,0.43,0.42,0
57,65842,0.91,0.1,3,11,9,0.48,719432,12,456326,0.96,0.375,0
27,72901,1.13,0.28,3,13,6,0.51,985122,48,306570,0.42,0.594,0
59,47257,0.44,0.68,2,2,1,0.92,249416,24,46871,0.67,0.43,0
45,168896,0.58,0.3,0,2,5,0.56,1182918,24,98684,0.33,0.472,0
42,172921,0.35,0.36,2,4,10,0.45,736262,60,436618,0.4,0.444,0
47,114900,0.36,0.36,1,13,6,0.78,493564,48,362323,0.66,0.328,0
58,27581,3.45,0.43,0,3,12,0.86,1142571,12,467373,0.37,1.0,1
59,46749,1.94,0.35,3,7,9,0.71,1090661,60,182128,0.5,0.766,1
35,151520,0.05,0.16,3,3,8,0.63,98016,24,386910,0.78,0.186,0
22,180909,0.29,0.8,2,10,5,0.99,628478,12,333672,0.32,0.49,0
28,37017,0.68,0.72,3,12,6,0.72,300378,24,10003,0.88,0.502,0
26,25886,3.12,0.29,2,4,3,0.83,969924,48,405239,0.76,0.964,1
40,135706,0.56,0.25,1,0,14,0.91,910741,60,79444,0.98,0.25,0
47,82480,0.52,0.17,3,8,9,0.75,517812,36,217907,0.66,0.308,0
43,176362,0.05,0.75,0,4,1,0.53,100762,48,105829,0.44,0.481,0
37,41993,1.23,0.1,3,14,1,0.76,621067,60,128892,0.64,0.462,0
33,189486,0.03,0.84,0,14,7,0.42,77658,36,317860,0.71,0.476,0
24,43499,2.03,0.6,3,4,6,0.43,1059972,48,457846,0.48,0.935,1
40,113186,0.24,0.58,2,1,7,0.75,328148,48,42217,0.44,0.425,0
45,150289,0.06,0.45,3,1,12,0.62,100200,12,216389,0.97,0.254,0
42,33498,1.54,0.74,2,3,12,0.49,620184,24,208880,0.43,0.86,1
37,158009,0.16,0.1,2,1,3,0.98,305659,12,78834,0.38,0.203,0
31,197766,0.42,0.66,0,1,8,0.91,989330,12,386471,0.79,0.396,0
45,82698,0.91,0.63,0,3,2,0.63,901225,60,338027,0.96,0.53,0
25,122577,0.22,0.49,2,0,7,0.76,322016,24,347227,0.97,0.28,0
41,71184,0.77,0.26,1,10,13,0.71,655759,36,324139,0.45,0.451,0
46,94326,0.59,0.49,2,0,2,0.83,670086,60,345717,0.86,0.381,0
36,112412,0.27,0.79,0,4,5,0.63,369262,48,482679,0.81,0.456,0
41,183126,0.19,0.9,2,12,9,0.94,428194,12,272593,0.57,0.46,0
52,33503,0.62,0.88,0,6,3,0.85,248820,24,25822,0.66,0.561,0
24,151074,0.38,0.78,0,13,10,0.66,684181,24,304219,0.46,0.544,0
58,156349,0.58,0.53,2,9,11,0.62,1095504,60,372561,0.53,0.5,0
28,58073,0.92,0.7,1,11,3,0.71,643353,60,113063,0.91,0.551,0
29,68268,0.45,0.39,0,9,12,0.81,367390,12,123568,0.91,0.305,0
37,177639,0.17,0.23,1,11,10,0.92,358500,24,408548,0.51,0.237,0
33,109924,0.29,0.21,1,0,4,0.55,377273,48,98930,0.75,0.286,0
29,62886,0.17,0.63,3,7,14,0.96,125163,60,397906,0.67,0.337,0
26,89682,0.6,0.46,3,10,11,0.78,644750,48,318768,0.6,0.435,0
47,125269,0.33,0.21,1,13,6,0.53,494051,24,422094,0.46,0.358,0
57,154834,0.55,0.55,2,6,4,0.69,1014528,12,54892,0.96,0.4,0
59,169928,0.1,0.65,3,7,10,0.45,198320,24,417736,0.45,0.473,0
44,175248,0.46,0.47,3,14,9,0.82,973232,12,358407,0.67,0.382,0
29,122519,0.16,0.48,2,0,10,0.63,236668,12,317184,0.34,0.414,0
31,118921,0.06,0.66,1,9,13,0.71,79699,60,311498,0.6,0.384,0
55,103313,0.05,0.32,1,1,5,0.48,63659,36,347861,0.82,0.264,0
49,199406,0.44,0.5,1,0,2,0.69,1059268,48,30757,0.46,0.455,0
28,182334,0.27,0.55,2,13,14,0.75,596603,60,132762,0.63,0.384,0
37,87338,0.39,0.66,2,5,8,0.71,406237,12,410358,0.53,0.48,0
27,159427,0.07,0.44,3,9,10,0.69,140738,36,109235,0.72,0.29,0
32,63141,0.45,0.33,2,7,13,0.71,341851,12,354336,0.44,0.398,0
35,45210,1.08,0.48,3,12,1,0.48,585749,24,324048,0.33,0.676,1
49,68217,0.38,0.46,3,6,12,0.85,313843,24,33439,0.5,0.386,0
44,46695,1.1,0.13,2,10,11,0.64,616848,60,323724,0.61,0.471,0
57,161670,0.3,0.6,2,7,9,0.46,580519,60,71385,0.77,0.439,0
34,148623,0.22,0.76,2,12,4,0.41,389908,12,108662,0.5,0.539,0
31,34365,0.35,0.73,2,12,3,0.89,142646,60,142801,0.67,0.431,0
55,53486,0.33,0.7,3,8,12,0.58,212748,60,485821,0.45,0.522,0
37,182981,0.42,0.87,2,4,9,0.7,928545,24,485650,0.41,0.588,0
47,39847,0.55,0.6,2,12,3,0.52,264445,24,95657,0.36,0.572,0
23,172072,0.19,0.53,0,10,9,0.53,397797,36,43791,0.6,0.407,0
22,164660,0.32,0.8,3,13,5,0.51,624649,60,391488,0.99,0.46,0
24,117448,0.39,0.6,1,10,13,0.49,546639,24,316906,0.38,0.534,0
38,97074,0.71,0.49,2,1,10,0.76,822033,24,492110,0.81,0.435,0
40,161560,0.37,0.18,1,13,3,0.79,715202,24,52724,0.39,0.319,0
41,27759,1.5,0.24,3,12,2,0.48,498015,36,86614,0.59,0.645,1
34,76779,1.08,0.74,0,7,2,0.46,998070,60,426374,0.88,0.661,1
28,146031,0.13,0.76,2,3,5,0.49,228621,48,321025,0.81,0.438,0
22,34204,1.61,0.31,1,11,1,0.58,659795,24,327996,0.54,0.687,1
46,123539,0.04,0.32,2,5,7,0.82,65033,12,121634,0.94,0.17,0
39,143423,0.03,0.62,1,8,13,0.41,51489,12,58855,0.87,0.369,0
48,75518,0.67,0.73,0,7,13,0.54,605006,48,216155,0.95,0.525,0
49,40567,0.57,0.81,3,2,10,0.51,278417,24,165626,0.91,0.542,0
25,31695,1.73,0.81,0,11,4,0.66,659850,48,43207,0.89,0.806,1
48,140480,0.37,0.63,1,14,7,0.7,629409,60,419203,0.95,0.383,0
46,78308,0.77,0.79,3,13,14,0.55,720942,12,429735,0.86,0.587,0
25,128871,0.34,0.19,0,10,13,0.65,531639,24,363334,0.49,0.324,0
35,169377,0.1,0.18,0,7,2,0.93,205225,60,261723,0.39,0.224,0
29,88405,0.47,0.33,0,0,4,0.81,497594,60,437328,0.37,0.397,0
52,116358,0.47,0.25,1,4,6,0.44,661147,60,73181,0.56,0.405,0
46,143877,0.46,0.51,2,5,13,0.48,792493,48,411650,0.77,0.444,0
57,176322,0.33,0.43,2,9,11,0.53,690547,60,369184,0.87,0.353,0
35,199813,0.29,0.79,0,13,1,0.95,707083,36,217779,0.9,0.379,0
24,127382,0.39,0.59,2,2,14,0.86,601244,36,129006,0.33,0.466,0
56,22236,2.15,0.59,3,9,3,0.97,572883,48,228230,0.64,0.822,1
40,92050,0.57,0.5,3,12,12,0.67,625212,48,491853,0.31,0.522,0
47,155995,0.45,0.36,1,9,4,0.44,851684,12,421342,0.94,0.363,0
41,120601,0.62,0.39,3,9,9,0.66,892774,24,476289,0.33,0.494,0
42,112385,0.32,0.86,0,0,12,0.58,433292,48,146973,0.9,0.485,0
27,198162,0.19,0.13,1,2,1,0.49,452350,36,370315,0.47,0.301,0
51,73371,0.75,0.31,2,0,1,0.61,660896,24,99018,0.39,0.496,0
37,185853,0.28,0.28,3,5,1,0.48,613776,48,82649,0.91,0.29,0
27,22352,1.19,0.86,3,4,3,0.54,319190,60,154774,0.44,0.802,1
39,38243,2.46,0.64,2,12,2,0.69,1127440,48,324209,0.92,0.917,1
48,125629,0.37,0.48,3,13,13,0.88,553411,36,454240,0.94,0.296,0
30,38434,2.03,0.12,3,14,7,0.7,936437,24,267341,0.32,0.746,1
47,153115,0.07,0.66,0,1,11,0.59,136321,60,232484,0.85,0.361,0
33,141162,0.15,0.65,0,8,1,0.99,261705,60,248786,0.49,0.369,0
22,41058,0.13,0.81,3,0,14,0.61,61809,36,225495,0.48,0.498,0
42,153800,0.04,0.21,0,7,7,0.58,79364,60,164971,0.4,0.288,0
40,110031,0.7,0.11,0,6,7,0.94,922336,36,487388,0.81,0.264,0
25,183454,0.5,0.72,2,5,1,0.62,1100837,48,498982,0.82,0.489,0
26,36825,2.54,0.6,0,7,7,0.41,1123130,36,410318,0.77,1.0,1
55,107161,0.54,0.73,2,6,11,0.55,688866,36,491219,0.67,0.546,0
21,94353,0.05,0.36,3,7,4,0.41,54364,48,286726,0.46,0.365,0
55,198181,0.38,0.35,2,3,7,0.62,894059,12,248272,0.95,0.304,0
23,129059,0.28,0.84,3,6,2,0.44,429386,60,264654,0.73,0.53,0
56,182476,0.12,0.74,1,4,9,0.71,263863,36,276588,0.72,0.403,0
27,125280,0.14,0.59,2,6,8,0.74,213281,48,492146,0.75,0.344,0
49,129623,0.64,0.85,2,11,9,0.51,994872,36,224028,0.99,0.558,0
35,91649,0.07,0.62,0,2,8,0.46,79515,36,351007,0.52,0.438,0
31,78302,0.62,0.84,3,10,11,0.46,580000,12,406129,0.54,0.649,1
38,78382,0.59,0.2,0,7,8,0.4,550718,60,301011,0.31,0.475,0
24,93091,0.67,0.44,3,9,13,0.54,743865,48,242062,0.48,0.518,0
44,69242,0.35,0.64,1,11,4,0.44,290612,24,471435,0.52,0.52,0
31,71916,1.0,0.67,0,11,12,0.46,866422,48,85895,0.74,0.644,1
26,75030,0.94,0.17,0,7,4,0.85,849706,48,168189,0.71,0.382,0
38,173503,0.47,0.25,1,2,5,0.55,981620,36,496417,0.48,0.399,0
35,154884,0.21,0.88,0,5,14,0.86,387252,60,330767,0.92,0.404,0
23,127736,0.68,0.22,3,4,1,0.98,1048450,12,419661,0.78,0.295,0
37,28376,0.53,0.8,0,10,13,0.83,179711,36,467120,0.31,0.584,0
53,77359,0.4,0.72,0,11,2,0.56,366819,36,347705,0.75,0.49,0
54,154224,0.53,0.53,1,13,5,0.78,984274,60,404893,0.45,0.472,0
50,56442,0.84,0.39,0,12,4,0.72,567195,36,260672,0.68,0.466,0
39,173225,0.19,0.6,3,12,2,0.76,397287,12,438797,0.84,0.338,0
29,108756,0.77,0.79,0,1,1,0.46,1010306,48,346714,0.67,0.643,1
51,42592,1.39,0.15,0,13,4,0.44,708195,12,282076,0.74,0.564,0
47,98962,0.18,0.23,0,14,5,0.48,215562,12,76466,0.78,0.273,0
45,57148,1.48,0.69,0,8,14,0.95,1015705,48,375998,0.88,0.646,1
27,126641,0.67,0.54,1,11,1,0.57,1014329,24,348243,0.85,0.473,0
27,78783,0.8,0.61,1,5,1,0.81,757293,24,49929,0.34,0.584,0
40,65028,1.44,0.82,3,7,12,0.85,1127074,24,281047,0.93,0.691,1
56,152970,0.05,0.22,3,4,1,0.66,90606,36,309821,0.38,0.282,0
39,72896,0.56,0.58,3,10,9,0.45,485691,60,157387,0.31,0.591,0
22,150426,0.05,0.87,3,12,4,0.74,87843,36,432489,0.88,0.393,0
54,29685,1.65,0.43,2,5,11,0.67,586979,36,491116,0.62,0.705,1
37,103818,0.75,0.5,2,14,4,0.51,939643,12,413584,0.84,0.493,0
44,42794,2.12,0.11,0,7,11,0.56,1090894,24,144136,0.37,0.782,1
29,150460,0.06,0.15,3,5,10,0.96,116802,12,260338,0.83,0.11,0
21,145587,0.58,0.69,2,10,8,0.97,1006634,36,344594,0.72,0.448,0
48,148661,0.22,0.8,0,11,8,0.58,400994,36,192511,0.44,0.531,0
35,33023,0.77,0.2,2,14,11,0.92,305575,48,446144,0.78,0.322,0
41,173287,0.31,0.76,0,7,10,0.79,652276,12,137930,0.37,0.511,0
35,100853,0.8,0.78,1,13,12,0.86,969715,12,81512,0.43,0.615,1
43,59202,0.7,0.32,0,7,13,0.68,495172,36,378146,0.76,0.399,0
22,158859,0.32,0.15,3,13,13,0.49,615202,12,434199,0.41,0.353,0
56,74748,1.29,0.78,3,8,5,0.74,1154232,60,224888,0.78,0.692,1
29,182963,0.23,0.18,1,3,12,0.66,505474,24,88656,0.98,0.192,0
22,42008,1.13,0.55,1,10,13,0.43,567463,36,316011,0.82,0.625,1
22,146156,0.64,0.42,3,12,13,0.68,1124061,60,198470,0.89,0.393,0
38,76119,0.38,0.58,0,13,14,0.59,347166,60,36546,0.32,0.516,0
37,116050,0.73,0.78,0,9,6,0.75,1016282,48,174995,0.49,0.608,1
28,21437,2.99,0.74,2,12,6,0.46,768827,24,33705,0.31,1.0,1
54,93565,0.24,0.75,1,2,12,0.94,268318,60,81550,0.37,0.46,0
54,199398,0.28,0.59,0,2,3,0.88,670035,60,419027,0.81,0.338,0
25,113443,0.18,0.37,0,13,12,0.68,240008,48,123268,0.87,0.264,0
49,71477,0.85,0.31,1,3,12,0.82,729525,48,319959,0.55,0.447,0
48,109912,0.15,0.54,1,14,8,0.75,203662,60,490941,0.34,0.408,0
36,115196,0.33,0.29,0,13,10,0.91,451921,24,80722,0.45,0.312,0
34,169507,0.18,0.85,0,1,11,0.78,372981,36,483169,0.68,0.45,0
22,111902,0.11,0.61,2,4,8,0.67,153224,12,257302,0.62,0.383,0
24,147894,0.11,0.42,0,1,12,0.43,197445,12,158638,0.66,0.357,0
51,183990,0.04,0.66,1,9,12,0.71,97142,60,269653,0.81,0.337,0
46,194085,0.35,0.31,3,0,10,0.52,825325,36,151683,0.48,0.396,0
47,175506,0.5,0.57,0,3,7,0.85,1050475,48,459805,0.84,0.387,0
54,162788,0.3,0.72,3,12,3,0.59,588282,12,345275,0.62,0.485,0
51,79327,0.11,0.25,2,1,7,0.87,103316,60,41073,0.83,0.175,0
31,191334,0.15,0.4,1,9,2,0.91,350231,24,235445,0.49,0.298,0
28,24000,1.94,0.84,0,3,6,0.44,559600,36,129897,0.93,0.905,1
32,160185,0.17,0.25,3,4,11,0.65,334557,48,451843,0.72,0.256,0
55,119258,0.13,0.79,2,12,2,0.97,179835,12,391446,0.77,0.361,0
54,85620,0.46,0.61,2,2,5,0.72,469689,36,228836,0.99,0.386,0
33,28609,1.48,0.2,0,9,7,0.46,508742,36,376829,0.69,0.61,1
47,163513,0.34,0.38,0,8,13,0.78,668979,24,458985,0.65,0.332,0
28,162025,0.48,0.86,2,8,12,0.79,925792,36,249791,0.93,0.477,0
41,68659,0.74,0.7,1,11,10,0.49,613300,24,77979,0.48,0.636,1
31,146221,0.48,0.59,2,7,6,0.75,841878,12,290062,0.79,0.418,0
42,28564,2.99,0.48,1,6,6,0.52,1024270,60,59703,0.93,1.0,1
41,70246,0.39,0.89,0,8,13,0.77,327589,24,143625,0.48,0.559,0
48,109438,0.26,0.6,0,10,13,0.62,345902,60,395768,0.89,0.373,0
23,78247,0.95,0.72,1,14,12,0.64,889895,60,240760,0.88,0.585,0
27,165465,0.4,0.6,2,13,1,0.98,795915,36,238624,0.75,0.364,0
34,24864,1.61,0.76,2,9,14,0.85,481382,48,333760,0.71,0.757,1
35,73468,0.59,0.89,2,10,9,0.88,518445,24,496790,0.89,0.505,0
29,36007,2.09,0.75,1,13,8,0.67,903160,24,274868,0.54,0.943,1
27,121202,0.33,0.89,1,1,6,0.42,473154,48,294137,0.85,0.54,0
32,177401,0.19,0.67,2,5,4,0.68,396254,24,104008,0.73,0.4,0
39,63709,0.26,0.82,3,14,1,0.94,199554,60,149221,0.76,0.412,0
47,95537,0.21,0.12,1,8,5,0.58,236905,48,214888,0.96,0.187,0
38,82717,0.7,0.57,0,11,10,0.43,690115,12,276581,0.49,0.59,0
33,134369,0.24,0.14,3,9,10,0.87,381966,48,79209,0.97,0.141,0
21,90628,0.11,0.14,2,13,14,0.56,122454,12,431097,0.56,0.252,0
58,161660,0.24,0.75,1,2,1,0.71,474600,60,401181,0.9,0.4,0
41,192353,0.13,0.57,3,9,8,0.91,294502,36,173690,0.99,0.252,0
54,185043,0.38,0.68,1,6,6,0.53,846698,60,345182,0.4,0.547,0
33,167266,0.4,0.58,1,2,8,0.87,806132,48,205269,0.73,0.383,0
43,171127,0.11,0.77,3,2,5,0.85,216902,48,78744,0.51,0.425,0
21,114984,0.68,0.54,2,12,13,0.51,931406,36,115454,0.39,0.579,0
43,181130,0.17,0.69,2,3,13,0.66,360726,24,155222,0.82,0.388,0
48,183119,0.44,0.53,1,4,13,0.65,969344,24,84171,0.39,0.488,0
52,27549,1.47,0.33,0,14,14,0.53,486803,36,13864,0.85,0.607,1
28,141659,0.46,0.56,1,8,8,0.44,779580,24,390515,0.4,0.543,0
46,175469,0.45,0.55,2,9,4,0.76,946098,48,24720,0.74,0.405,0
34,36509,0.88,0.47,2,2,14,0.64,386913,12,50418,0.82,0.492,0
44,194453,0.35,0.7,1,9,12,0.92,828288,24,273845,0.83,0.382,0
49,180947,0.21,0.88,1,4,5,0.41,456980,24,446806,0.72,0.534,0
24,84042,0.98,0.51,2,14,4,0.75,993136,24,383231,0.39,0.596,0
38,194794,0.29,0.71,3,9,8,0.59,675158,12,447285,0.77,0.449,0
34,101789,0.11,0.48,3,14,3,0.93,134394,36,362126,0.54,0.302,0
47,141649,0.34,0.35,0,1,9,0.43,581122,60,283803,0.88,0.346,0
23,40074,2.22,0.81,2,10,9,0.63,1068603,60,231435,0.74,0.964,1
50,72311,0.33,0.49,3,0,7,0.41,289606,36,153286,0.73,0.426,0
56,23597,2.91,0.77,2,10,13,0.68,822907,24,340102,0.53,1.0,1
43,72466,0.49,0.44,3,14,12,0.72,421929,36,363106,0.94,0.344,0
38,22577,4.04,0.74,1,6,14,0.9,1094586,12,289227,0.35,1.0,1
30,133891,0.36,0.4,0,10,10,0.59,578780,60,446365,0.97,0.318,0
32,130668,0.53,0.65,3,7,7,0.77,837337,36,276906,0.79,0.448,0
28,31090,2.43,0.4,1,1,14,0.54,906214,60,362457,0.31,0.978,1
52,121928,0.3,0.26,3,4,9,0.58,440731,60,104088,0.7,0.31,0
37,21610,2.24,0.71,0,6,13,0.71,581835,36,166829,0.68,0.93,1
34,128414,0.37,0.16,1,3,1,0.43,569930,24,410065,0.68,0.326,0
57,25296,2.95,0.85,1,13,14,0.8,895323,12,392712,0.39,1.0,1
29,143097,0.24,0.52,2,9,5,0.88,417503,60,269618,0.99,0.268,0
46,172276,0.36,0.36,1,6,12,0.75,744882,60,356120,0.99,0.268,0
44,197032,0.08,0.3,1,11,2,0.4,191007,48,63631,0.35,0.375,0
43,171488,0.12,0.7,3,13,4,0.93,243141,24,386525,0.57,0.375,0
51,161631,0.18,0.2,2,8,8,0.86,344673,12,277048,0.83,0.177,0
59,165210,0.57,0.7,2,11,1,0.73,1130593,60,334227,0.72,0.497,0
22,50286,1.62,0.28,1,0,5,0.97,976606,24,42931,0.94,0.521,0
38,138685,0.46,0.31,3,14,3,0.87,772566,12,453751,0.5,0.35,0
36,106166,0.88,0.63,1,7,1,0.53,1116749,24,15273,0.51,0.632,1
49,67061,0.91,0.51,2,8,9,0.92,728769,12,132443,0.97,0.428,0
31,192494,0.29,0.53,0,9,1,0.68,670740,48,255477,0.48,0.426,0
22,172464,0.32,0.76,2,12,5,0.77,660969,48,353508,0.49,0.494,0
34,107937,0.16,0.59,0,6,9,0.88,201948,48,475079,0.44,0.383,0
24,160198,0.34,0.58,0,8,12,0.87,651232,12,80859,0.68,0.378,0
59,148503,0.3,0.75,1,10,8,0.82,539773,36,478266,0.82,0.41,0
54,176891,0.35,0.45,0,3,6,0.71,742012,48,321997,0.53,0.397,0
59,123172,0.71,0.42,1,3,8,0.83,1051788,12,478354,0.77,0.404,0
29,163025,0.25,0.18,1,13,1,0.9,495940,36,290732,0.79,0.187,0
27,34698,2.53,0.11,1,6,4,0.79,1053625,60,388717,0.36,0.841,1
37,105985,0.64,0.68,0,6,3,0.68,813910,48,164622,0.43,0.576,0
43,104829,0.16,0.49,3,13,14,0.44,200861,60,343131,0.67,0.389,0
31,189053,0.18,0.88,2,5,1,0.55,402526,36,257534,0.85,0.473,0
42,55534,0.69,0.87,3,13,13,0.78,459030,12,117317,0.33,0.655,1
38,136296,0.73,0.17,0,5,3,0.71,1186812,36,308988,0.49,0.402,0
48,61729,0.61,0.17,0,6,11,0.7,454665,24,218066,0.53,0.366,0
36,20227,3.68,0.36,1,0,9,0.43,893967,48,37751,0.79,1.0,1
24,30586,2.16,0.49,3,7,6,0.65,793074,36,365992,0.8,0.822,1
56,53575,1.68,0.26,3,11,14,0.82,1079926,60,108046,0.35,0.677,1
42,135235,0.44,0.2,3,6,11,0.49,707285,36,78259,0.99,0.284,0
31,32263,1.06,0.65,1,10,6,0.62,411993,36,28880,0.6,0.649,1
41,85478,0.84,0.37,2,1,12,0.63,859782,48,162400,0.95,0.424,0
36,25516,1.48,0.8,1,4,10,0.85,454520,24,250296,0.31,0.818,1
29,62852,1.38,0.76,3,2,14,0.5,1042553,12,37109,0.58,0.795,1
55,69875,0.54,0.9,0,9,9,0.61,453845,24,245003,0.47,0.634,1
54,101557,0.86,0.2,0,4,11,0.46,1044777,48,138010,0.44,0.505,0
29,79665,0.68,0.31,0,12,11,0.96,646758,24,498781,0.34,0.418,0
33,46826,0.62,0.58,1,5,5,0.45,349280,36,12281,0.69,0.53,0
26,187875,0.04,0.61,3,2,5,0.79,97801,12,466430,0.67,0.331,0
24,66914,1.05,0.75,3,3,12,0.66,842498,36,351109,0.35,0.723,1
48,91987,0.67,0.57,0,11,5,0.67,743327,12,254093,0.93,0.447,0
31,46318,1.26,0.62,2,8,1,0.88,698557,12,170038,0.89,0.578,0
54,196335,0.45,0.75,1,7,1,0.63,1066024,24,95235,0.4,0.569,0
55,163984,0.39,0.27,1,9,7,0.69,760239,48,207397,0.54,0.346,0
25,85674,0.83,0.36,2,7,11,0.95,852079,60,402312,0.77,0.39,0
59,142164,0.15,0.1,3,5,13,0.47,248375,24,107504,0.8,0.218,0
31,112491,0.67,0.7,3,11,7,0.52,903778,60,206913,0.99,0.51,0
32,82631,1.01,0.22,2,1,12,0.77,1005885,48,431702,0.59,0.458,0
39,129090,0.7,0.65,0,8,10,0.83,1085195,36,13182,0.83,0.471,0
33,78410,0.29,0.51,1,6,12,0.98,271397,48,110451,0.49,0.357,0
24,96664,0.87,0.3,3,7,3,0.87,1014178,48,175390,0.61,0.427,0
34,127176,0.72,0.45,1,7,13,0.48,1103322,24,488275,0.5,0.542,0
22,96607,0.28,0.2,3,10,9,0.43,327333,48,367979,1.0,0.254,0
28,24366,2.53,0.27,3,2,14,0.7,739644,48,344368,0.53,0.881,1
42,37449,0.5,0.34,0,14,8,0.49,226042,24,112277,0.99,0.348,0
33,147674,0.65,0.74,3,11,13,0.56,1157786,36,135836,0.75,0.56,0
41,46196,0.87,0.7,0,11,14,0.53,484798,60,204347,0.89,0.578,0
41,109603,0.16,0.56,0,12,12,0.51,208146,24,394452,0.52,0.43,0
48,66406,0.5,0.55,3,3,12,0.42,395338,48,202538,0.77,0.48,0
53,41416,2.4,0.15,0,8,8,0.5,1193145,24,497298,0.34,0.884,1
49,173861,0.52,0.45,3,8,5,0.85,1090841,60,73613,0.9,0.338,0
57,177606,0.54,0.67,0,2,9,0.59,1151087,12,179562,0.4,0.572,0
42,173296,0.23,0.38,1,3,13,0.99,469013,60,333873,0.58,0.276,0
46,195075,0.09,0.47,0,1,7,0.96,213320,36,109796,0.82,0.231,0
31,121630,0.74,0.13,3,12,4,0.78,1083060,48,79587,0.48,0.378,0
31,149217,0.08,0.76,3,1,14,0.53,139978,60,55515,0.59,0.462,0
54,159121,0.58,0.59,1,2,12,0.96,1098684,24,47248,0.36,0.488,0
39,85012,0.59,0.66,3,2,5,0.79,597340,12,152613,0.36,0.548,0
57,43654,1.28,0.33,3,11,3,0.49,671222,12,120268,0.8,0.578,0
34,104822,0.27,0.75,0,14,13,0.98,339922,60,225142,0.99,0.336,0
49,52818,1.19,0.59,1,1,14,0.64,753632,12,13939,0.86,0.604,1
39,109325,0.24,0.75,2,13,14,0.79,318857,36,104538,0.81,0.402,0
57,44615,0.59,0.57,3,13,3,0.5,317676,60,54205,0.92,0.463,0
41,42406,2.18,0.16,3,14,6,0.87,1111738,60,406239,0.57,0.713,1
44,143648,0.28,0.71,2,14,7,0.84,488132,48,265065,0.72,0.406,0
46,72120,0.77,0.83,2,8,2,0.42,664278,24,267916,0.46,0.707,1
32,26366,1.2,0.45,0,3,6,0.64,379663,48,389861,0.86,0.558,0
39,61477,0.58,0.86,0,12,11,0.78,430256,24,55324,0.89,0.512,0
50,93691,0.94,0.34,0,9,12,0.7,1056754,24,139893,0.44,0.526,0
35,98430,0.39,0.12,2,11,7,0.53,462474,48,62276,0.92,0.25,0
23,76725,1.23,0.64,0,4,12,0.92,1132961,24,179815,0.55,0.638,1
33,116401,0.36,0.68,2,4,12,0.61,497702,36,87566,0.81,0.444,0
29,161193,0.13,0.16,3,9,8,0.5,258737,48,215314,0.88,0.212,0
33,106244,0.18,0.48,3,8,4,0.77,229215,24,56238,0.52,0.355,0
36,82182,0.91,0.68,1,2,2,0.97,897958,12,104400,0.45,0.582,0
34,123984,0.5,0.2,0,14,3,0.89,744149,48,252466,0.78,0.261,0
28,180197,0.17,0.43,3,9,11,0.8,376103,60,432750,0.6,0.313,0
39,127770,0.24,0.27,1,12,11,0.78,363457,60,346341,0.53,0.292,0
52,40873,1.23,0.28,1,0,9,0.57,602456,12,322270,0.41,0.609,1
55,43846,2.25,0.74,3,5,14,0.75,1181911,60,428799,0.7,0.932,1
43,62284,0.68,0.7,1,5,11,0.45,507376,12,224861,0.64,0.597,0
41,49723,0.78,0.62,2,11,4,0.88,464105,12,59864,0.58,0.52,0
38,36984,1.8,0.39,3,14,1,0.7,800352,24,272171,0.82,0.683,1
34,196731,0.38,0.13,1,4,3,0.55,901166,36,427065,0.34,0.362,0
36,54564,0.65,0.88,0,0,1,0.59,428506,12,350938,0.6,0.633,1
44,159576,0.03,0.63,0,1,14,0.72,57065,12,156492,0.46,0.392,0
